,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,date,time,year,day1ofyear,dayofyear,hour,weekday,day,time_diff
9013,None,289.58,0.0,0.0,90,Mist,mist,2013-09-18 04:00:00,850,2013-09-18,04:00:00,2013,2013-01-01,260,4.0,2,350,0.0
9014,None,289.58,0.0,0.0,90,Rain,light rain,2013-09-18 04:00:00,850,2013-09-18,04:00:00,2013,2013-01-01,260,4.0,2,350,0.0
9015,None,289.72,0.0,0.0,90,Rain,light rain,2013-09-18 05:00:00,2940,2013-09-18,05:00:00,2013,2013-01-01,260,5.0,2,350,3600.0
9016,None,289.72,0.0,0.0,90,Mist,mist,2013-09-18 05:00:00,2940,2013-09-18,05:00:00,2013,2013-01-01,260,5.0,2,350,0.0
9017,None,290.34,0.0,0.0,90,Drizzle,light intensity drizzle,2013-09-18 07:00:00,5951,2013-09-18,07:00:00,2013,2013-01-01,260,7.0,2,350,7200.0
9018,None,290.34,0.0,0.0,90,Mist,mist,2013-09-18 07:00:00,5951,2013-09-18,07:00:00,2013,2013-01-01,260,7.0,2,350,0.0
9019,None,291.15,0.0,0.0,90,Mist,mist,2013-09-18 08:00:00,5653,2013-09-18,08:00:00,2013,2013-01-01,260,8.0,2,350,3600.0
9020,None,291.15,0.0,0.0,90,Rain,light rain,2013-09-18 08:00:00,5653,2013-09-18,08:00:00,2013,2013-01-01,260,8.0,2,350,0.0
9021,None,291.15,0.0,0.0,90,Drizzle,light intensity drizzle,2013-09-18 08:00:00,5653,2013-09-18,08:00:00,2013,2013-01-01,260,8.0,2,350,0.0
9024,None,295.4,0.0,0.0,90,Mist,mist,2013-09-18 14:00:00,5556,2013-09-18,14:00:00,2013,2013-01-01,260,14.0,2,351,10800.0
9025,None,295.4,0.0,0.0,90,Haze,haze,2013-09-18 14:00:00,5556,2013-09-18,14:00:00,2013,2013-01-01,260,14.0,2,351,0.0
9033,None,294.71,0.0,0.0,90,Rain,light rain,2013-09-19 04:00:00,815,2013-09-19,04:00:00,2013,2013-01-01,261,4.0,3,351,7200.0
9034,None,294.71,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2013-09-19 04:00:00,815,2013-09-19,04:00:00,2013,2013-01-01,261,4.0,3,351,0.0
9036,None,294.15,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2013-09-19 08:00:00,6300,2013-09-19,08:00:00,2013,2013-01-01,261,8.0,3,351,3600.0
9037,None,294.15,0.0,0.0,75,Mist,mist,2013-09-19 08:00:00,6300,2013-09-19,08:00:00,2013,2013-01-01,261,8.0,3,351,0.0
9038,None,292.44,0.0,0.0,75,Rain,light rain,2013-09-19 11:00:00,4704,2013-09-19,11:00:00,2013,2013-01-01,261,11.0,3,352,10800.0
9039,None,292.44,0.0,0.0,75,Mist,mist,2013-09-19 11:00:00,4704,2013-09-19,11:00:00,2013,2013-01-01,261,11.0,3,352,0.0
9107,None,283.25,0.0,0.0,0,Mist,mist,2013-09-25 05:00:00,2895,2013-09-25,05:00:00,2013,2013-01-01,267,5.0,2,357,3600.0
9108,None,283.25,0.0,0.0,0,Fog,fog,2013-09-25 05:00:00,2895,2013-09-25,05:00:00,2013,2013-01-01,267,5.0,2,357,0.0
9110,None,283.29,0.51,0.0,0,Rain,light rain,2013-09-25 08:00:00,5674,2013-09-25,08:00:00,2013,2013-01-01,267,8.0,2,357,7200.0
9111,None,283.29,0.51,0.0,0,Mist,mist,2013-09-25 08:00:00,5674,2013-09-25,08:00:00,2013,2013-01-01,267,8.0,2,357,0.0
9173,None,291.98,0.0,0.0,90,Rain,light rain,2013-09-28 10:00:00,4621,2013-09-28,10:00:00,2013,2013-01-01,270,10.0,5,361,3600.0
9174,None,291.98,0.0,0.0,90,Mist,mist,2013-09-28 10:00:00,4621,2013-09-28,10:00:00,2013,2013-01-01,270,10.0,5,361,0.0
9175,None,286.55,0.0,0.0,90,Rain,moderate rain,2013-09-28 11:00:00,5208,2013-09-28,11:00:00,2013,2013-01-01,270,11.0,5,361,3600.0
9176,None,286.55,0.0,0.0,90,Mist,mist,2013-09-28 11:00:00,5208,2013-09-28,11:00:00,2013,2013-01-01,270,11.0,5,361,0.0
9220,None,282.93,0.0,0.0,0,Clear,Sky is Clear,2013-10-01 23:00:00,1299,2013-10-01,23:00:00,2013,2013-01-01,273,23.0,1,364,7200.0
9221,None,286.63,2.37,0.0,88,Rain,moderate rain,2013-10-02 23:00:00,899,2013-10-02,23:00:00,2013,2013-01-01,274,23.0,2,365,0.0
9222,None,286.63,2.37,0.0,88,Thunderstorm,proximity thunderstorm,2013-10-02 23:00:00,899,2013-10-02,23:00:00,2013,2013-01-01,274,23.0,2,365,0.0
9223,None,286.63,2.37,0.0,88,Mist,mist,2013-10-02 23:00:00,899,2013-10-02,23:00:00,2013,2013-01-01,274,23.0,2,365,0.0
9226,None,286.12,0.0,0.0,92,Rain,light rain,2013-10-03 05:00:00,2899,2013-10-03,05:00:00,2013,2013-01-01,275,5.0,3,365,7200.0
9227,None,286.12,0.0,0.0,92,Mist,mist,2013-10-03 05:00:00,2899,2013-10-03,05:00:00,2013,2013-01-01,275,5.0,3,365,0.0
9230,None,286.25,0.0,0.0,92,Drizzle,drizzle,2013-10-03 09:00:00,5320,2013-10-03,09:00:00,2013,2013-01-01,275,9.0,3,366,3600.0
9231,None,286.25,0.0,0.0,92,Mist,mist,2013-10-03 09:00:00,5320,2013-10-03,09:00:00,2013,2013-01-01,275,9.0,3,366,0.0
9232,None,286.64,0.38,0.0,90,Rain,light rain,2013-10-03 11:00:00,4853,2013-10-03,11:00:00,2013,2013-01-01,275,11.0,3,366,7200.0
9233,None,286.64,0.38,0.0,90,Mist,mist,2013-10-03 11:00:00,4853,2013-10-03,11:00:00,2013,2013-01-01,275,11.0,3,366,0.0
9234,None,286.64,0.38,0.0,90,Drizzle,drizzle,2013-10-03 11:00:00,4853,2013-10-03,11:00:00,2013,2013-01-01,275,11.0,3,366,0.0
9235,None,286.77,2.03,0.0,92,Rain,moderate rain,2013-10-03 12:00:00,5339,2013-10-03,12:00:00,2013,2013-01-01,275,12.0,3,366,3600.0
9236,None,286.77,2.03,0.0,92,Mist,mist,2013-10-03 12:00:00,5339,2013-10-03,12:00:00,2013,2013-01-01,275,12.0,3,366,0.0
9237,None,286.77,2.03,0.0,92,Thunderstorm,proximity thunderstorm,2013-10-03 12:00:00,5339,2013-10-03,12:00:00,2013,2013-01-01,275,12.0,3,366,0.0
9238,None,287.27,0.25,0.0,92,Rain,light rain,2013-10-03 14:00:00,5272,2013-10-03,14:00:00,2013,2013-01-01,275,14.0,3,366,7200.0
9239,None,287.27,0.25,0.0,92,Thunderstorm,proximity thunderstorm with drizzle,2013-10-03 14:00:00,5272,2013-10-03,14:00:00,2013,2013-01-01,275,14.0,3,366,0.0
9247,None,286.33,0.0,0.0,92,Drizzle,light intensity drizzle,2013-10-03 23:00:00,1409,2013-10-03,23:00:00,2013,2013-01-01,275,23.0,3,366,3600.0
9248,None,286.33,0.0,0.0,92,Mist,mist,2013-10-03 23:00:00,1409,2013-10-03,23:00:00,2013,2013-01-01,275,23.0,3,366,0.0
9249,None,285.77,0.25,0.0,92,Rain,light rain,2013-10-04 00:00:00,754,2013-10-04,00:00:00,2013,2013-01-01,276,0.0,4,366,3600.0
9250,None,285.77,0.25,0.0,92,Drizzle,light intensity drizzle,2013-10-04 00:00:00,754,2013-10-04,00:00:00,2013,2013-01-01,276,0.0,4,366,0.0
9266,None,286.7,0.64,0.0,92,Rain,light rain,2013-10-04 21:00:00,3250,2013-10-04,21:00:00,2013,2013-01-01,276,21.0,4,367,3600.0
9267,None,286.7,0.64,0.0,92,Mist,mist,2013-10-04 21:00:00,3250,2013-10-04,21:00:00,2013,2013-01-01,276,21.0,4,367,0.0
9268,None,286.82,1.02,0.0,92,Rain,moderate rain,2013-10-04 23:00:00,1845,2013-10-04,23:00:00,2013,2013-01-01,276,23.0,4,367,7200.0
9269,None,286.82,1.02,0.0,92,Mist,mist,2013-10-04 23:00:00,1845,2013-10-04,23:00:00,2013,2013-01-01,276,23.0,4,367,0.0
9270,None,286.93,3.98,0.0,92,Rain,moderate rain,2013-10-05 00:00:00,1065,2013-10-05,00:00:00,2013,2013-01-01,277,0.0,5,367,3600.0
9271,None,286.93,3.98,0.0,92,Thunderstorm,proximity thunderstorm,2013-10-05 00:00:00,1065,2013-10-05,00:00:00,2013,2013-01-01,277,0.0,5,367,0.0
9272,None,286.93,3.98,0.0,92,Mist,mist,2013-10-05 00:00:00,1065,2013-10-05,00:00:00,2013,2013-01-01,277,0.0,5,367,0.0
9273,None,287.1,4.32,0.0,92,Rain,heavy intensity rain,2013-10-05 01:00:00,721,2013-10-05,01:00:00,2013,2013-01-01,277,1.0,5,367,3600.0
9274,None,287.1,4.32,0.0,92,Thunderstorm,proximity thunderstorm,2013-10-05 01:00:00,721,2013-10-05,01:00:00,2013,2013-01-01,277,1.0,5,367,0.0
9275,None,287.1,4.32,0.0,92,Mist,mist,2013-10-05 01:00:00,721,2013-10-05,01:00:00,2013,2013-01-01,277,1.0,5,367,0.0
9280,None,287.63,0.0,0.0,90,Mist,mist,2013-10-05 06:00:00,1399,2013-10-05,06:00:00,2013,2013-01-01,277,6.0,5,367,3600.0
9281,None,287.63,0.0,0.0,90,Rain,moderate rain,2013-10-05 06:00:00,1399,2013-10-05,06:00:00,2013,2013-01-01,277,6.0,5,367,0.0
9282,None,287.63,0.0,0.0,90,Drizzle,light intensity drizzle,2013-10-05 06:00:00,1399,2013-10-05,06:00:00,2013,2013-01-01,277,6.0,5,367,0.0
9283,None,287.71,0.0,0.0,90,Mist,mist,2013-10-05 07:00:00,2396,2013-10-05,07:00:00,2013,2013-01-01,277,7.0,5,367,3600.0
9284,None,287.71,0.0,0.0,90,Rain,heavy intensity rain,2013-10-05 07:00:00,2396,2013-10-05,07:00:00,2013,2013-01-01,277,7.0,5,367,0.0
9285,None,286.64,0.0,0.0,90,Drizzle,heavy intensity drizzle,2013-10-05 08:00:00,3452,2013-10-05,08:00:00,2013,2013-01-01,277,8.0,5,367,3600.0
9286,None,286.64,0.0,0.0,90,Mist,mist,2013-10-05 08:00:00,3452,2013-10-05,08:00:00,2013,2013-01-01,277,8.0,5,367,0.0
9287,None,286.64,0.0,0.0,90,Rain,light rain,2013-10-05 08:00:00,3452,2013-10-05,08:00:00,2013,2013-01-01,277,8.0,5,367,0.0
9289,None,285.45,0.0,0.0,90,Mist,mist,2013-10-05 10:00:00,4778,2013-10-05,10:00:00,2013,2013-01-01,277,10.0,5,368,3600.0
9290,None,285.45,0.0,0.0,90,Drizzle,drizzle,2013-10-05 10:00:00,4778,2013-10-05,10:00:00,2013,2013-01-01,277,10.0,5,368,0.0
9303,None,280.76,0.0,0.0,90,Mist,mist,2013-10-06 02:00:00,531,2013-10-06,02:00:00,2013,2013-01-01,278,2.0,6,368,3600.0
9304,None,280.76,0.0,0.0,90,Drizzle,light intensity drizzle,2013-10-06 02:00:00,531,2013-10-06,02:00:00,2013,2013-01-01,278,2.0,6,368,0.0
9307,None,280.31,0.0,0.0,1,Mist,mist,2013-10-06 06:00:00,1510,2013-10-06,06:00:00,2013,2013-01-01,278,6.0,6,368,3600.0
9308,None,280.31,0.0,0.0,1,Fog,fog,2013-10-06 06:00:00,1510,2013-10-06,06:00:00,2013,2013-01-01,278,6.0,6,368,0.0
9309,None,280.31,0.0,0.0,1,Drizzle,drizzle,2013-10-06 06:00:00,1510,2013-10-06,06:00:00,2013,2013-01-01,278,6.0,6,368,0.0
9310,None,281.1,0.0,0.0,90,Mist,mist,2013-10-06 07:00:00,1571,2013-10-06,07:00:00,2013,2013-01-01,278,7.0,6,368,3600.0
9311,None,281.1,0.0,0.0,90,Drizzle,light intensity drizzle,2013-10-06 07:00:00,1571,2013-10-06,07:00:00,2013,2013-01-01,278,7.0,6,368,0.0
9313,None,282.32,0.0,0.0,90,Mist,mist,2013-10-06 09:00:00,4465,2013-10-06,09:00:00,2013,2013-01-01,278,9.0,6,369,3600.0
9314,None,282.32,0.0,0.0,90,Drizzle,drizzle,2013-10-06 09:00:00,4465,2013-10-06,09:00:00,2013,2013-01-01,278,9.0,6,369,0.0
9316,None,284.15,0.0,0.0,90,Rain,light rain,2013-10-06 11:00:00,4558,2013-10-06,11:00:00,2013,2013-01-01,278,11.0,6,369,3600.0
9317,None,284.15,0.0,0.0,90,Mist,mist,2013-10-06 11:00:00,4558,2013-10-06,11:00:00,2013,2013-01-01,278,11.0,6,369,0.0
9319,None,283.75,0.0,0.0,90,Drizzle,light intensity drizzle,2013-10-06 14:00:00,5466,2013-10-06,14:00:00,2013,2013-01-01,278,14.0,6,369,3600.0
9320,None,283.75,0.0,0.0,90,Mist,mist,2013-10-06 14:00:00,5466,2013-10-06,14:00:00,2013,2013-01-01,278,14.0,6,369,0.0
9321,None,283.9,0.0,0.0,90,Rain,light rain,2013-10-06 15:00:00,4608,2013-10-06,15:00:00,2013,2013-01-01,278,15.0,6,369,3600.0
9322,None,283.9,0.0,0.0,90,Mist,mist,2013-10-06 15:00:00,4608,2013-10-06,15:00:00,2013,2013-01-01,278,15.0,6,369,0.0
9323,None,283.9,0.0,0.0,90,Drizzle,light intensity drizzle,2013-10-06 15:00:00,4608,2013-10-06,15:00:00,2013,2013-01-01,278,15.0,6,369,0.0
9324,None,283.29,0.0,0.0,90,Rain,moderate rain,2013-10-06 16:00:00,5375,2013-10-06,16:00:00,2013,2013-01-01,278,16.0,6,369,3600.0
9325,None,283.29,0.0,0.0,90,Mist,mist,2013-10-06 16:00:00,5375,2013-10-06,16:00:00,2013,2013-01-01,278,16.0,6,369,0.0
9326,None,283.29,0.0,0.0,90,Drizzle,heavy intensity drizzle,2013-10-06 16:00:00,5375,2013-10-06,16:00:00,2013,2013-01-01,278,16.0,6,369,0.0
9327,None,282.64,0.0,0.0,90,Mist,mist,2013-10-06 17:00:00,4490,2013-10-06,17:00:00,2013,2013-01-01,278,17.0,6,369,3600.0
9328,None,282.64,0.0,0.0,90,Rain,light rain,2013-10-06 17:00:00,4490,2013-10-06,17:00:00,2013,2013-01-01,278,17.0,6,369,0.0
9329,None,282.64,0.0,0.0,90,Drizzle,light intensity drizzle,2013-10-06 17:00:00,4490,2013-10-06,17:00:00,2013,2013-01-01,278,17.0,6,369,0.0
9330,None,282.55,0.0,0.0,90,Rain,light rain,2013-10-06 18:00:00,4164,2013-10-06,18:00:00,2013,2013-01-01,278,18.0,6,369,3600.0
9331,None,282.55,0.0,0.0,90,Mist,mist,2013-10-06 18:00:00,4164,2013-10-06,18:00:00,2013,2013-01-01,278,18.0,6,369,0.0
9332,None,281.64,0.0,0.0,90,Rain,light rain,2013-10-06 19:00:00,3459,2013-10-06,19:00:00,2013,2013-01-01,278,19.0,6,369,3600.0
9333,None,281.64,0.0,0.0,90,Mist,mist,2013-10-06 19:00:00,3459,2013-10-06,19:00:00,2013,2013-01-01,278,19.0,6,369,0.0
9430,None,291.12,1.96,0.0,44,Rain,moderate rain,2013-10-11 23:00:00,2943,2013-10-11,23:00:00,2013,2013-01-01,283,23.0,4,374,7200.0
9431,None,291.12,1.96,0.0,44,Thunderstorm,proximity thunderstorm,2013-10-11 23:00:00,2943,2013-10-11,23:00:00,2013,2013-01-01,283,23.0,4,374,0.0
9440,None,283.32,0.25,0.0,76,Rain,light rain,2013-10-12 15:00:00,5351,2013-10-12,15:00:00,2013,2013-01-01,284,15.0,5,375,3600.0
9441,None,283.32,0.25,0.0,76,Drizzle,light intensity drizzle,2013-10-12 15:00:00,5351,2013-10-12,15:00:00,2013,2013-01-01,284,15.0,5,375,0.0
9443,None,283.31,0.25,0.0,76,Rain,light rain,2013-10-12 18:00:00,4724,2013-10-12,18:00:00,2013,2013-01-01,284,18.0,5,375,7200.0
9444,None,283.31,0.25,0.0,76,Drizzle,light intensity drizzle,2013-10-12 18:00:00,4724,2013-10-12,18:00:00,2013,2013-01-01,284,18.0,5,375,0.0
9466,None,283.59,0.3,0.0,92,Rain,light rain,2013-10-14 21:00:00,2169,2013-10-14,21:00:00,2013,2013-01-01,286,21.0,0,377,10800.0
9467,None,283.59,0.3,0.0,92,Drizzle,drizzle,2013-10-14 21:00:00,2169,2013-10-14,21:00:00,2013,2013-01-01,286,21.0,0,377,0.0
9468,None,282.68,4.39,0.0,92,Rain,heavy intensity rain,2013-10-15 00:00:00,477,2013-10-15,00:00:00,2013,2013-01-01,287,0.0,1,377,10800.0
9469,None,282.68,4.39,0.0,92,Mist,mist,2013-10-15 00:00:00,477,2013-10-15,00:00:00,2013,2013-01-01,287,0.0,1,377,0.0
9470,None,282.07,4.27,0.0,92,Rain,heavy intensity rain,2013-10-15 03:00:00,340,2013-10-15,03:00:00,2013,2013-01-01,287,3.0,1,377,10800.0
9471,None,282.07,4.27,0.0,92,Mist,mist,2013-10-15 03:00:00,340,2013-10-15,03:00:00,2013,2013-01-01,287,3.0,1,377,0.0
9472,None,282.07,4.27,0.0,92,Drizzle,light intensity drizzle,2013-10-15 03:00:00,340,2013-10-15,03:00:00,2013,2013-01-01,287,3.0,1,377,0.0
9473,None,282.29,1.66,0.0,92,Rain,heavy intensity rain,2013-10-15 06:00:00,5452,2013-10-15,06:00:00,2013,2013-01-01,287,6.0,1,377,10800.0
9474,None,282.29,1.66,0.0,92,Mist,mist,2013-10-15 06:00:00,5452,2013-10-15,06:00:00,2013,2013-01-01,287,6.0,1,377,0.0
9475,None,282.29,1.66,0.0,92,Drizzle,light intensity drizzle,2013-10-15 06:00:00,5452,2013-10-15,06:00:00,2013,2013-01-01,287,6.0,1,377,0.0
9476,None,284.26,0.25,0.0,92,Rain,light rain,2013-10-15 10:00:00,4480,2013-10-15,10:00:00,2013,2013-01-01,287,10.0,1,378,14400.0
9477,None,284.26,0.25,0.0,92,Mist,mist,2013-10-15 10:00:00,4480,2013-10-15,10:00:00,2013,2013-01-01,287,10.0,1,378,0.0
9478,None,284.26,0.25,0.0,92,Drizzle,drizzle,2013-10-15 10:00:00,4480,2013-10-15,10:00:00,2013,2013-01-01,287,10.0,1,378,0.0
9479,None,284.52,0.25,0.0,92,Rain,moderate rain,2013-10-15 11:00:00,4773,2013-10-15,11:00:00,2013,2013-01-01,287,11.0,1,378,3600.0
9480,None,284.52,0.25,0.0,92,Mist,mist,2013-10-15 11:00:00,4773,2013-10-15,11:00:00,2013,2013-01-01,287,11.0,1,378,0.0
9481,None,284.6,1.02,0.0,92,Rain,heavy intensity rain,2013-10-15 12:00:00,4989,2013-10-15,12:00:00,2013,2013-01-01,287,12.0,1,378,3600.0
9482,None,284.6,1.02,0.0,92,Mist,mist,2013-10-15 12:00:00,4989,2013-10-15,12:00:00,2013,2013-01-01,287,12.0,1,378,0.0
9483,None,284.6,1.02,0.0,92,Drizzle,light intensity drizzle,2013-10-15 12:00:00,4989,2013-10-15,12:00:00,2013,2013-01-01,287,12.0,1,378,0.0
9484,None,283.27,0.64,0.0,92,Rain,moderate rain,2013-10-15 15:00:00,5901,2013-10-15,15:00:00,2013,2013-01-01,287,15.0,1,378,10800.0
9485,None,283.27,0.64,0.0,92,Mist,mist,2013-10-15 15:00:00,5901,2013-10-15,15:00:00,2013,2013-01-01,287,15.0,1,378,0.0
9486,None,283.27,0.64,0.0,92,Drizzle,drizzle,2013-10-15 15:00:00,5901,2013-10-15,15:00:00,2013,2013-01-01,287,15.0,1,378,0.0
9487,None,282.92,0.42,0.0,92,Rain,heavy intensity rain,2013-10-15 17:00:00,6237,2013-10-15,17:00:00,2013,2013-01-01,287,17.0,1,378,7200.0
9488,None,282.92,0.42,0.0,92,Mist,mist,2013-10-15 17:00:00,6237,2013-10-15,17:00:00,2013,2013-01-01,287,17.0,1,378,0.0
9489,None,282.62,0.51,0.0,92,Rain,light rain,2013-10-15 18:00:00,4833,2013-10-15,18:00:00,2013,2013-01-01,287,18.0,1,378,3600.0
9490,None,282.62,0.51,0.0,92,Mist,mist,2013-10-15 18:00:00,4833,2013-10-15,18:00:00,2013,2013-01-01,287,18.0,1,378,0.0
9491,None,282.62,0.51,0.0,92,Drizzle,heavy intensity drizzle,2013-10-15 18:00:00,4833,2013-10-15,18:00:00,2013,2013-01-01,287,18.0,1,378,0.0
9492,None,282.2,0.34,0.0,92,Rain,light rain,2013-10-15 21:00:00,2486,2013-10-15,21:00:00,2013,2013-01-01,287,21.0,1,378,10800.0
9493,None,282.2,0.34,0.0,92,Drizzle,light intensity drizzle,2013-10-15 21:00:00,2486,2013-10-15,21:00:00,2013,2013-01-01,287,21.0,1,378,0.0
9494,None,282.2,0.34,0.0,92,Mist,mist,2013-10-15 21:00:00,2486,2013-10-15,21:00:00,2013,2013-01-01,287,21.0,1,378,0.0
9495,None,281.4,0.35,0.0,92,Rain,moderate rain,2013-10-15 23:00:00,964,2013-10-15,23:00:00,2013,2013-01-01,287,23.0,1,378,7200.0
9496,None,281.4,0.35,0.0,92,Mist,mist,2013-10-15 23:00:00,964,2013-10-15,23:00:00,2013,2013-01-01,287,23.0,1,378,0.0
9497,None,281.4,0.35,0.0,92,Drizzle,light intensity drizzle,2013-10-15 23:00:00,964,2013-10-15,23:00:00,2013,2013-01-01,287,23.0,1,378,0.0
9498,None,280.88,0.25,0.0,92,Rain,light rain,2013-10-16 00:00:00,496,2013-10-16,00:00:00,2013,2013-01-01,288,0.0,2,378,3600.0
9499,None,280.88,0.25,0.0,92,Mist,mist,2013-10-16 00:00:00,496,2013-10-16,00:00:00,2013,2013-01-01,288,0.0,2,378,0.0
9522,None,285.18,0.0,0.0,92,Rain,light rain,2013-10-17 16:00:00,6659,2013-10-17,16:00:00,2013,2013-01-01,289,16.0,3,380,3600.0
9523,None,285.18,0.0,0.0,92,Drizzle,light intensity drizzle,2013-10-17 16:00:00,6659,2013-10-17,16:00:00,2013,2013-01-01,289,16.0,3,380,0.0
9524,None,284.23,0.25,0.0,92,Rain,moderate rain,2013-10-17 17:00:00,6279,2013-10-17,17:00:00,2013,2013-01-01,289,17.0,3,380,3600.0
9525,None,284.23,0.25,0.0,92,Drizzle,light intensity drizzle,2013-10-17 17:00:00,6279,2013-10-17,17:00:00,2013,2013-01-01,289,17.0,3,380,0.0
9526,None,283.56,0.0,0.0,92,Rain,light rain,2013-10-17 18:00:00,4964,2013-10-17,18:00:00,2013,2013-01-01,289,18.0,3,380,3600.0
9527,None,283.56,0.0,0.0,92,Drizzle,drizzle,2013-10-17 18:00:00,4964,2013-10-17,18:00:00,2013,2013-01-01,289,18.0,3,380,0.0
9529,None,281.72,1.39,0.0,92,Rain,heavy intensity rain,2013-10-17 20:00:00,2959,2013-10-17,20:00:00,2013,2013-01-01,289,20.0,3,380,3600.0
9530,None,281.72,1.39,0.0,92,Mist,mist,2013-10-17 20:00:00,2959,2013-10-17,20:00:00,2013,2013-01-01,289,20.0,3,380,0.0
9531,None,281.39,1.8,0.0,76,Rain,moderate rain,2013-10-17 21:00:00,2688,2013-10-17,21:00:00,2013,2013-01-01,289,21.0,3,380,3600.0
9532,None,281.39,1.8,0.0,76,Mist,mist,2013-10-17 21:00:00,2688,2013-10-17,21:00:00,2013,2013-01-01,289,21.0,3,380,0.0
9534,None,280.2,1.21,0.0,76,Rain,moderate rain,2013-10-17 23:00:00,1236,2013-10-17,23:00:00,2013,2013-01-01,289,23.0,3,380,3600.0
9535,None,280.2,1.21,0.0,76,Drizzle,drizzle,2013-10-17 23:00:00,1236,2013-10-17,23:00:00,2013,2013-01-01,289,23.0,3,380,0.0
9537,None,278.95,1.09,0.0,68,Rain,moderate rain,2013-10-18 01:00:00,424,2013-10-18,01:00:00,2013,2013-01-01,290,1.0,4,380,3600.0
9538,None,278.95,1.09,0.0,68,Mist,mist,2013-10-18 01:00:00,424,2013-10-18,01:00:00,2013,2013-01-01,290,1.0,4,380,0.0
9539,None,278.95,1.09,0.0,68,Drizzle,drizzle,2013-10-18 01:00:00,424,2013-10-18,01:00:00,2013,2013-01-01,290,1.0,4,380,0.0
9540,None,278.16,0.89,0.0,68,Rain,moderate rain,2013-10-18 02:00:00,341,2013-10-18,02:00:00,2013,2013-01-01,290,2.0,4,380,3600.0
9541,None,278.16,0.89,0.0,68,Drizzle,light intensity drizzle,2013-10-18 02:00:00,341,2013-10-18,02:00:00,2013,2013-01-01,290,2.0,4,380,0.0
9542,None,277.98,0.53,0.0,44,Rain,moderate rain,2013-10-18 03:00:00,396,2013-10-18,03:00:00,2013,2013-01-01,290,3.0,4,380,3600.0
9543,None,277.98,0.53,0.0,44,Drizzle,light intensity drizzle,2013-10-18 03:00:00,396,2013-10-18,03:00:00,2013,2013-01-01,290,3.0,4,380,0.0
9544,None,277.79,0.44,0.0,44,Rain,light rain,2013-10-18 04:00:00,780,2013-10-18,04:00:00,2013,2013-01-01,290,4.0,4,380,3600.0
9545,None,277.79,0.44,0.0,44,Drizzle,drizzle,2013-10-18 04:00:00,780,2013-10-18,04:00:00,2013,2013-01-01,290,4.0,4,380,0.0
9562,None,278.35,0.25,0.0,0,Rain,light rain,2013-10-19 00:00:00,1312,2013-10-19,00:00:00,2013,2013-01-01,291,0.0,5,381,3600.0
9563,None,278.35,0.25,0.0,0,Drizzle,light intensity drizzle,2013-10-19 00:00:00,1312,2013-10-19,00:00:00,2013,2013-01-01,291,0.0,5,381,0.0
9569,None,276.12,0.35,0.0,64,Rain,light rain,2013-10-19 09:00:00,3867,2013-10-19,09:00:00,2013,2013-01-01,291,9.0,5,382,10800.0
9570,None,276.12,0.35,0.0,64,Drizzle,light intensity drizzle,2013-10-19 09:00:00,3867,2013-10-19,09:00:00,2013,2013-01-01,291,9.0,5,382,0.0
9574,None,278.84,0.97,0.0,32,Rain,moderate rain,2013-10-19 15:00:00,4885,2013-10-19,15:00:00,2013,2013-01-01,291,15.0,5,382,7200.0
9575,None,278.84,0.97,0.0,32,Mist,mist,2013-10-19 15:00:00,4885,2013-10-19,15:00:00,2013,2013-01-01,291,15.0,5,382,0.0
9585,None,274.48,0.0,0.0,90,Snow,light snow,2013-10-20 08:00:00,1715,2013-10-20,08:00:00,2013,2013-01-01,292,8.0,6,382,3600.0
9586,None,274.48,0.0,0.0,90,Rain,moderate rain,2013-10-20 08:00:00,1715,2013-10-20,08:00:00,2013,2013-01-01,292,8.0,6,382,0.0
9587,None,274.8,0.0,0.0,90,Snow,light snow,2013-10-20 10:00:00,3391,2013-10-20,10:00:00,2013,2013-01-01,292,10.0,6,383,7200.0
9588,None,274.8,0.0,0.0,90,Rain,moderate rain,2013-10-20 10:00:00,3391,2013-10-20,10:00:00,2013,2013-01-01,292,10.0,6,383,0.0
9589,None,276.15,0.0,0.0,90,Rain,light rain,2013-10-20 11:00:00,3720,2013-10-20,11:00:00,2013,2013-01-01,292,11.0,6,383,3600.0
9590,None,276.15,0.0,0.0,90,Mist,mist,2013-10-20 11:00:00,3720,2013-10-20,11:00:00,2013,2013-01-01,292,11.0,6,383,0.0
9593,None,276.13,0.0,0.0,90,Rain,light rain,2013-10-20 16:00:00,4623,2013-10-20,16:00:00,2013,2013-01-01,292,16.0,6,383,7200.0
9594,None,276.13,0.0,0.0,90,Mist,mist,2013-10-20 16:00:00,4623,2013-10-20,16:00:00,2013,2013-01-01,292,16.0,6,383,0.0
9595,None,276.13,0.0,0.0,90,Drizzle,light intensity drizzle,2013-10-20 16:00:00,4623,2013-10-20,16:00:00,2013,2013-01-01,292,16.0,6,383,0.0
9596,None,276.48,0.0,0.0,90,Rain,light rain,2013-10-20 17:00:00,4354,2013-10-20,17:00:00,2013,2013-01-01,292,17.0,6,383,3600.0
9597,None,276.48,0.0,0.0,90,Drizzle,light intensity drizzle,2013-10-20 17:00:00,4354,2013-10-20,17:00:00,2013,2013-01-01,292,17.0,6,383,0.0
